contact_id;address_line1;address_line2;locality;region;postcode;country;phone_no;email
288;Zsombor ösvény 0. 26. ajtó;;Szombathely;Pest;9054;HU;-4133;elmer@aol.com
289;Vince árok 340.;;Tatabánya;Komárom-Esztergom;9054;HU;-8671;hampton@icloud.com
290;Sándor tere 98. 72. emelet;;Budapest;Pest;9054;HU;-6627;kuparine@sbcglobal.net
291;Dudás park 95.;;Eger;Heves;9054;HU;-5136;fangorn@mac.com
292;Bognár útja 140.;;Budapest;Pest;9054;HU;-8899;thomasj@gmail.com
293;Rudolf sétány 912. 99. emelet;;Budapest;Pest;9054;HU;-1795;tristan@hotmail.com
294;Veres határút 5. 43. ajtó;;Szekszárd;Tolna;9054;HU;-3442;eminence@aol.com
295;Mátyás határút 258.;;Zalaegerszeg;Zala;9054;HU;-7146;calin@hotmail.com
296;Beatrix forduló 2.;;Nagykõrös;Baranya;9054;HU;-8161;jonadab@live.com
297;Horváth liget 8. 42. ajtó;;Kecskemét;Bács-Kiskun;9054;HU;-4185;crowemojo@yahoo.com
298;Pintér üdülõpart 45.;;Budapest;Pest;9054;HU;-10467;ntegrity@live.com
299;Zétény mélyút 03.;;Budapest;Pest;9054;HU;-2552;chunzi@yahoo.ca
300;Farkas körönd 49.;;Mezõtúr;Jász-Nagykun-Szolnok;9054;HU;-6649;chance@mac.com
301;Vass útja 63. 61. ajtó;;Budapest;Pest;9054;HU;-8584;joehall@outlook.com
302;Vincze sétaút 10.;;Budapest;Pest;9054;HU;-7760;goldberg@msn.com
303;Pintér körút 88.;;Jánoshalma;Bács-Kiskun;9054;HU;-9214;bcevc@optonline.net
304;Sipos sétaút 82.;;Székesfehérvár;Fejér;9054;HU;-6381;shrapnull@live.com
305;Kovács forduló 389. 48. emelet;;Karcag;Jász-Nagykun-Szolnok;9054;HU;-4927;augusto@icloud.com
306;Orsós határsor 3.;;Budapest;Pest;9054;HU;-1585;makarow@yahoo.com
307;Patrik üdülõpart 1.;;Csurgó;Somogy;9054;HU;-5073;klaudon@verizon.net
308;Ernõ tere 40. 93. emelet;;Budapest;Pest;9054;HU;-6327;fglock@icloud.com
309;Zétény határsor 22.;;Szekszárd;Tolna;9054;HU;-8947;shaffei@msn.com
310;Hunor udvar 52.;;Szolnok;Somogy;9054;HU;-9359;comdig@sbcglobal.net
311;Takács sugárút 4.;;Budapest;Pest;9054;HU;-5322;jwarren@live.com
312;Ramóna átjáró 424. 87. emelet;;Dombóvár;Komárom-Esztergom;9054;HU;-7705;damian@att.net
313;Tóth forduló 60.;;Érd;Pest;9054;HU;-4542;bhtower@aol.com
314;Major dûlõsor 194.;;Mosonmagyaróvár;Gyõr-Moson-Sopron;9054;HU;-7608;treit@gmail.com
315;Aranka sétány 949.;;Budapest;Pest;9054;HU;-7968;ijackson@me.com
316;Gizella liget 96.;;Paks;Tolna;9054;HU;-8272;horrocks@outlook.com
317;Nagy tere 0. 88. emelet;;Budapest;Pest;9054;HU;-5170;aaribaud@live.com
318;Endre turistaút 560. 07. emelet;;Eger;Heves;9054;HU;-9313;akoblin@hotmail.com
319;Pál udvar 40.;;Budapest;Pest;9054;HU;-8538;martink@yahoo.ca
320;Kovács utca 224.;;Budapest;Pest;9054;HU;-8360;mosses@att.net
321;Kelemen udvar 59.;;Tata;Komárom-Esztergom;9054;HU;-6392;khris@msn.com
322;Nemes forduló 68.;;Vasvár;Vas;9054;HU;-6234;mgemmons@gmail.com
323;Nagy erdõsor 0.;;Budapest;Pest;9054;HU;-6138;bowmanbs@att.net
324;Papp fasor 14.;;Budapest;Pest;9054;HU;-9995;devphil@icloud.com
325;Faragó dûlõút 563.;;Pannonhalma;Gyõr-Moson-Sopron;9054;HU;-9606;granboul@live.com
326;Hajdu játszótér 070.;;Budapest;Pest;9054;HU;-4876;duncand@live.com
327;Tóth part 915.;;Szolnok;Somogy;9054;HU;-3473;morain@verizon.net
328;Balázs park 03.;;Tatabánya;Komárom-Esztergom;9054;HU;-8506;vlefevre@msn.com
329;Benedek árok 684.;;Budapest;Pest;9054;HU;-3342;cyrus@comcast.net
330;Dobos lakótelep 240.;;Budapest;Pest;9054;HU;-3781;iamcal@comcast.net
331;Zétény part 38.;;Budapest;Pest;9054;HU;-7809;rbarreira@yahoo.ca
332;Kornél erdõsor 71.;;Budapest;Pest;9054;HU;-6150;pizza@optonline.net
333;Horváth köz 97. 61. emelet;;Sopron;Gyõr-Moson-Sopron;9054;HU;-6291;cumarana@me.com
334;Faragó lakótelep 93.;;Budapest;Pest;9054;HU;-4845;chaki@msn.com
335;Simon lejtõ 80.;;Budapest;Pest;9054;HU;-5390;muzzy@mac.com
336;Kelemen híd 6. 32. ajtó;;Eger;Heves;9054;HU;-4981;trieuvan@yahoo.com
337;Kincsõ árok 040.;;Nyíregyháza;Szabolcs-Szatmár-Bereg;9054;HU;-1451;aukjan@hotmail.com
338;Tamás körút 565. 39. ajtó;;Budapest;Pest;9054;HU;-5498;amimojo@gmail.com
339;Nemes körönd 291.;;Sopron;Gyõr-Moson-Sopron;9054;HU;-6338;hoyer@icloud.com
340;Juhász dûlõsor 633.;;Dunaújváros;Fejér;9054;HU;-7710;stecoop@mac.com
341;Áron gát 612. 81. emelet;;Hódmezõvásárhely;Csongrád;9054;HU;-8038;konit@gmail.com
342;Lívia határsor 195.;;Hódmezõvásárhely;Csongrád;9054;HU;-1545;luvirini@sbcglobal.net
343;Olivér lépcsõ 8.;;Ózd;Pest;9054;HU;-8614;monkeydo@msn.com
344;Nagy határsor 93. 99. emelet;;Siófok;Somogy;9054;HU;-1746;dodong@att.net
345;Dalma átjáró 47. 40. ajtó;;Budapest;Pest;9054;HU;-3902;jramio@comcast.net
346;Biró üdülõpart 0.;;Encs;Borsod-Abaúj-Zemplén;9054;HU;-8765;floxy@me.com
347;Ármin sor 54. 60. emelet;;Budapest;Pest;9054;HU;-9158;themer@yahoo.ca
348;Gábor part 23.;;Debrecen;Hajdú-Bihar;9054;HU;-2492;symbolic@comcast.net
349;Lengyel üdülõpart 71.;;Budapest;Pest;9054;HU;-2691;sfoskett@verizon.net
350;Szervác erdõsor 16.;;Celldömölk;Vas;9054;HU;-6386;frode@outlook.com
351;Barna sétány 8.;;Eger;Heves;9054;HU;-3321;jorgb@aol.com
352;Jónás utca 2.;;Kaposvár;Somogy;9054;HU;-10449;rbarreira@sbcglobal.net
353;Sipos fasor 55. 56. emelet;;Hódmezõvásárhely;Csongrád;9054;HU;-1760;noodles@comcast.net
354;Julianna út 21.;;Budapest;Pest;9054;HU;-6809;feamster@yahoo.com
355;Dobos kert 563.;;Budapest;Pest;9054;HU;-6822;cantu@att.net
356;Vörös átjáró 45.;;Füzesabony;Heves;9054;HU;-9269;bolow@aol.com
357;Jázmin dûlõút 4. 30. emelet;;Orosháza;Borsod-Abaúj-Zemplén;9054;HU;-9820;jfinke@aol.com
358;Katalin lejtõ 268.;;Kunszentmiklós;Tolna;9054;HU;-5829;heidrich@sbcglobal.net
359;Mária országút 04. 88. ajtó;;Polgárdi;Fejér;9054;HU;-4647;singer@icloud.com
360;Erzsébet gát 5.;;Budapest;Pest;9054;HU;-1415;denism@verizon.net
361;Illés ösvény 86.;;Budapest;Pest;9054;HU;-7258;magusnet@sbcglobal.net
362;János körönd 58. 57. emelet;;Budapest;Pest;9054;HU;-7391;ilikered@mac.com
363;Ármin tere 65.;;Érd;Pest;9054;HU;-7550;szymansk@yahoo.com
364;Gábor turistaút 9.;;Siklós;Baranya;9054;HU;-3681;kayvonf@mac.com
365;Péter kert 6.;;Gyõr;Tolna;9054;HU;-7844;mrsam@aol.com
366;Gréta mélyút 0. 25. ajtó;;Budapest;Pest;9054;HU;-5737;sjava@live.com
367;Olívia körtér 711. 79. emelet;;Budapest;Pest;9054;HU;-9862;frosal@verizon.net
368;Zsolt turistaút 03. 46. ajtó;;Budapest;Pest;9054;HU;-6376;bryam@optonline.net
369;Péter sor 8.;;Szolnok;Somogy;9054;HU;-6984;linuxhack@optonline.net
370;Katinka körönd 88. 14. ajtó;;Budapest;Pest;9054;HU;-1922;liedra@msn.com
371;Ramóna utca 78.;;Püspökladány;Gyõr-Moson-Sopron;9054;HU;-7595;tbeck@att.net
372;Hegedüs gát 14.;;Budapest;Pest;9054;HU;-2113;janusfury@mac.com
373;Bogdán gát 165. 91. emelet;;Csongrád;Veszprém;9054;HU;-3802;mhanoh@aol.com
374;Pap tér 839. 41. ajtó;;Mórahalom;Bács-Kiskun;9054;HU;-2323;dmiller@optonline.net
375;Adél lakótelep 552. 16. emelet;;Pannonhalma;Gyõr-Moson-Sopron;9054;HU;-2789;lushe@comcast.net
376;Budai gát 2.;;Csorna;Zala;9054;HU;-7853;seano@verizon.net
377;Gál utca 21.;;Makó;Csongrád;9054;HU;-2225;boomzilla@comcast.net
378;Barta átjáró 16.;;Tatabánya;Komárom-Esztergom;9054;HU;-9781;jandrese@optonline.net
379;Rácz park 552.;;Bicske;Fejér;9054;HU;-10780;tbeck@hotmail.com
380;Áron üdülõpart 55.;;Székesfehérvár;Fejér;9054;HU;-6386;mfburgo@comcast.net
381;Oláh sétaút 49.;;Makó;Csongrád;9054;HU;-6618;jemarch@icloud.com
382;Boros erdõsor 50. 23. ajtó;;Székesfehérvár;Fejér;9054;HU;-7911;papathan@gmail.com
383;Mia országút 63. 34. ajtó;;Budapest;Pest;9054;HU;-3702;bruck@comcast.net
384;Péter körönd 94. 65. emelet;;Budapest;Pest;9054;HU;-4917;aracne@optonline.net
385;Zoltán dûlõút 808. 13. emelet;;Nagykálló;Szabolcs-Szatmár-Bereg;9054;HU;-4274;daveed@gmail.com
386;Lukács orom 197.;;Pécs;Baranya;9054;HU;-10327;thrymm@gmail.com
387;Evelin liget 727.;;Székesfehérvár;Fejér;9054;HU;-9820;frode@aol.com
388;Major sétaút 7. 96. emelet;;Veszprém;Veszprém;9054;HU;-9955;aracne@outlook.com
389;Bodnár lépcsõ 87.;;Nagykanizsa;Zala;9054;HU;-8400;xtang@hotmail.com
390;Balla országút 006. 82. ajtó;;Budapest;Pest;9054;HU;-3817;themer@live.com
391;Zétény körtér 1. 42. ajtó;;Jánoshalma;Bács-Kiskun;9054;HU;-8540;muzzy@optonline.net
392;Király mélyút 49. 14. ajtó;;Salgótarján;Nógrád;9054;HU;-4957;hahiss@optonline.net
393;Marianna pincesor 69.;;Budapest;Pest;9054;HU;-7840;cyrus@yahoo.com
394;Szilágyi körút 45.;;Dunaújváros;Fejér;9054;HU;-1608;pkilab@hotmail.com
395;Flóra körút 89.;;Szombathely;Pest;9054;HU;-4283;dbanarse@live.com
396;Izabella út 167. 41. emelet;;Budapest;Pest;9054;HU;-9705;delpino@msn.com
397;Mia ösvény 26. 79. ajtó;;Budapest;Pest;9054;HU;-6973;josem@me.com
398;Mirella tere 51. 80. emelet;;Budapest;Pest;9054;HU;-8594;metzzo@yahoo.ca
399;Lengyel dûlõsor 896.;;Budapest;Pest;9054;HU;-7590;stakasa@sbcglobal.net
400;Gulyás turistaút 4.;;Ózd;Pest;9054;HU;-2717;keijser@hotmail.com
401;Zétény üdülõpart 07. 23. ajtó;;Veszprém;Veszprém;9054;HU;-8539;sherzodr@icloud.com
402;Panna lakótelep 65.;;Budapest;Pest;9054;HU;-7091;cliffordj@verizon.net
403;Beatrix lejáró 2. 28. ajtó;;Budapest;Pest;9054;HU;-3335;chlim@sbcglobal.net
404;Antal sugárút 6. 59. ajtó;;Budapest;Pest;9054;HU;-6153;tellis@mac.com
405;Szalai lejtõ 77.;;Budapest;Pest;9054;HU;-5413;panolex@sbcglobal.net
406;Deák turistaút 8. 82. ajtó;;Szekszárd;Tolna;9054;HU;-4734;pdbaby@gmail.com
407;Ádám fasor 48. 59. emelet;;Szombathely;Pest;9054;HU;-8838;kosact@msn.com
408;Fanni ösvény 301.;;Szombathely;Pest;9054;HU;-2061;benanov@yahoo.ca
409;Mátyás mélyút 328. 08. emelet;;Budapest;Pest;9054;HU;-7680;scato@att.net
410;Molnár udvar 4.;;Budapest;Pest;9054;HU;-6242;malvar@yahoo.com
411;Szilágyi fasor 917.;;Budapest;Pest;9054;HU;-4651;hllam@me.com
412;Ádám körönd 89.;;Debrecen;Hajdú-Bihar;9054;HU;-10583;phizntrg@comcast.net
413;Kerekes udvar 306.;;Budapest;Pest;9054;HU;-8438;boomzilla@hotmail.com
414;Rácz sor 92. 78. emelet;;Budapest;Pest;9054;HU;-10159;malvar@yahoo.com
415;Dalma rakpart 5. 09. emelet;;Sárbogárd;Fejér;9054;HU;-6205;matthijs@mac.com
416;Máté dûlõsor 769. 85. ajtó;;Hódmezõvásárhely;Csongrád;9054;HU;-2470;naoya@hotmail.com
417;Csenge ösvény 3. 36. emelet;;Budapest;Pest;9054;HU;-9426;techie@att.net
418;Deák körút 5.;;Budapest;Pest;9054;HU;-4968;debest@yahoo.com
419;Gizella híd 51. 73. emelet;;Budapest;Pest;9054;HU;-2591;salesgeek@mac.com
420;Gulyás orom 09. 19. emelet;;Szob;Pest;9054;HU;-2712;metzzo@comcast.net
421;Sipos turistaút 1.;;Budapest;Pest;9054;HU;-3923;samavati@sbcglobal.net
422;Soós híd 4.;;Eger;Heves;9054;HU;-4741;andersbr@verizon.net
423;Ármin országút 5. 28. ajtó;;Budapest;Pest;9054;HU;-1982;ingolfke@outlook.com
424;Hegedüs tér 772. 18. ajtó;;Budapest;Pest;9054;HU;-10299;plover@msn.com
425;Maja út 96.;;Budapest;Pest;9054;HU;-2270;jguyer@me.com
426;Halász határút 91.;;Budapest;Pest;9054;HU;-4786;tbmaddux@live.com
427;Patrícia forduló 25. 47. ajtó;;Hajdúszoboszló;Hajdú-Bihar;9054;HU;-10251;cremonini@att.net
428;Flóra tere 657. 02. emelet;;Dunaújváros;Fejér;9054;HU;-3725;ardagna@optonline.net
429;Balázs körút 78.;;Törökszentmiklós;Somogy;9054;HU;-2202;jimxugle@gmail.com
430;Attila orom 4. 24. ajtó;;Budapest;Pest;9054;HU;-9818;cameron@yahoo.com
431;Barnabás ösvény 230.;;Tiszaújváros;Borsod-Abaúj-Zemplén;9054;HU;-5088;adamk@aol.com
432;Rudolf turistaút 35. 71. ajtó;;Veszprém;Veszprém;9054;HU;-2402;dmath@gmail.com
433;Kiss rakpart 87. 80. ajtó;;Veszprém;Veszprém;9054;HU;-3105;yamla@live.com
434;Csonka sor 244. 64. emelet;;Budapest;Pest;9054;HU;-8654;sscorpio@hotmail.com
435;Géza lejtõ 70. 89. ajtó;;Budapest;Pest;9054;HU;-7753;jeffcovey@yahoo.com
436;Evelin köz 9.;;Pécs;Baranya;9054;HU;-9498;slaff@verizon.net
437;Balázs fasor 235.;;Salgótarján;Nógrád;9054;HU;-4665;andersbr@msn.com
438;Kelemen üdülõpart 16.;;Kistelek;Csongrád;9054;HU;-9976;zilla@yahoo.ca
439;Szervác dûlõút 554.;;Baktalórántháza;Szabolcs-Szatmár-Bereg;9054;HU;-2195;tubajon@mac.com
440;Németh fasor 85. 35. emelet;;Budapest;Pest;9054;HU;-9117;galbra@sbcglobal.net
441;Péter tér 31.;;Budapest;Pest;9054;HU;-2627;gbacon@outlook.com
442;Gál határsor 08. 26. emelet;;Budapest;Pest;9054;HU;-7321;timtroyr@mac.com
443;Géza part 83. 89. emelet;;Budapest;Pest;9054;HU;-7460;preneel@att.net
444;Hajdu lépcsõ 77. 64. ajtó;;Szentendre;Pest;9054;HU;-3947;sisyphus@gmail.com
445;Endre híd 91. 44. emelet;;Budapest;Pest;9054;HU;-3729;frosal@msn.com
446;Jakab árok 07.;;Gödöllõ;Pest;9054;HU;-8933;jkegl@yahoo.com
447;Magyar liget 74.;;Budapest;Pest;9054;HU;-3200;oevans@me.com
448;Veres ösvény 06.;;Budapest;Pest;9054;HU;-9261;cantu@mac.com
449;Pap liget 81.;;Eger;Heves;9054;HU;-3393;dawnsong@msn.com
450;Kiss tér 40.;;Salgótarján;Nógrád;9054;HU;-6952;dodong@live.com
451;Kata köz 07.;;Budapest;Pest;9054;HU;-10038;shaffei@aol.com
452;Tamás határsor 123.;;Budapest;Pest;9054;HU;-8759;bigmauler@sbcglobal.net
453;Gáspár lejtõ 30.;;Pécs;Baranya;9054;HU;-8026;gommix@optonline.net
454;Kristóf lépcsõ 37.;;Budapest;Pest;9054;HU;-8877;madler@aol.com
455;Ottó lejáró 9.;;Siófok;Somogy;9054;HU;-3443;jkegl@optonline.net
456;Nikoletta átjáró 1.;;Veszprém;Veszprém;9054;HU;-6912;vlefevre@outlook.com
457;Géza sétaút 5. 37. emelet;;Budapest;Pest;9054;HU;-3045;techie@yahoo.com
458;Gulyás fasor 95. 28. ajtó;;Budapest;Pest;9054;HU;-8927;adillon@hotmail.com
459;Noel határút 50.;;Budapest;Pest;9054;HU;-9244;goldberg@mac.com
460;Balla lejtõ 1. 93. ajtó;;Budapest;Pest;9054;HU;-7368;muzzy@hotmail.com
461;Áron fasor 18.;;Budapest;Pest;9054;HU;-1575;agapow@hotmail.com
462;Balog üdülõpart 849.;;Budapest;Pest;9054;HU;-4364;rfoley@yahoo.com
463;Hegedüs tér 3.;;Budapest;Pest;9054;HU;-9845;tromey@att.net
464;Richárd fasor 73.;;Veszprém;Veszprém;9054;HU;-7502;kronvold@me.com
465;Ottó körút 13. 82. emelet;;Budapest;Pest;9054;HU;-3415;subir@hotmail.com
466;Erzsébet sugárút 62. 06. emelet;;Debrecen;Hajdú-Bihar;9054;HU;-2862;alhajj@me.com
467;Liliána körtér 120.;;Pilisvörösvár;Pest;9054;HU;-8923;fwiles@msn.com
468;Kerekes árok 94.;;Szekszárd;Tolna;9054;HU;-4429;ovprit@me.com
469;Endre fasor 34.;;Tiszavasvári;Szabolcs-Szatmár-Bereg;9054;HU;-5237;sequin@me.com
470;Ottó fasor 35. 01. emelet;;Szolnok;Somogy;9054;HU;-6395;barjam@att.net
471;Lukács körtér 406.;;Szombathely;Pest;9054;HU;-9314;mavilar@outlook.com
472;Dorián erdõsor 06. 00. ajtó;;Budapest;Pest;9054;HU;-1828;dmbkiwi@gmail.com
473;Rácz határút 354. 45. emelet;;Budapest;Pest;9054;HU;-3179;seano@verizon.net
474;Orosz sor 81.;;Hódmezõvásárhely;Csongrád;9054;HU;-5515;heroine@hotmail.com
475;Hunor sor 185. 83. ajtó;;Budapest;Pest;9054;HU;-5952;bonmots@msn.com
476;Katalin fasor 82. 20. emelet;;Budapest;Pest;9054;HU;-3125;tristan@comcast.net
477;Sipos turistaút 37. 81. ajtó;;Budapest;Pest;9054;HU;-7004;pakaste@outlook.com
478;Szõke erdõsor 317.;;Budapest;Pest;9054;HU;-5910;amichalo@comcast.net
479;Linda orom 43. 00. emelet;;Budapest;Pest;9054;HU;-2355;retoh@att.net
480;Deák árok 10.;;Veszprém;Veszprém;9054;HU;-2838;tjensen@gmail.com
481;Balla rakpart 11.;;Budapest;Pest;9054;HU;-10295;policies@hotmail.com
482;István sugárút 4.;;Orosháza;Borsod-Abaúj-Zemplén;9054;HU;-3520;vlefevre@icloud.com
483;Beatrix köz 981.;;Vecsés;Pest;9054;HU;-10370;andersbr@att.net
484;Mátyás lakótelep 00. 89. ajtó;;Budapest;Pest;9054;HU;-8731;jeffcovey@att.net
485;Szalai ösvény 1. 64. ajtó;;Budapest;Pest;9054;HU;-9546;kassiesa@yahoo.ca
486;Bakos út 88.;;Budapest;Pest;9054;HU;-5954;tmaek@mac.com
487;Alexa mélyút 85. 57. ajtó;;Hódmezõvásárhely;Csongrád;9054;HU;-5601;nogin@me.com
488;Rebeka erdõsor 5. 63. ajtó;;Tiszafüred;Jász-Nagykun-Szolnok;9054;HU;-1385;meder@msn.com
489;Noel pincesor 3.;;Tatabánya;Komárom-Esztergom;9054;HU;-7216;pappp@mac.com
490;Papp híd 61. 47. emelet;;Gyõr;Tolna;9054;HU;-2105;sarahs@hotmail.com
491;Valéria fasor 54. 78. emelet;;Budapest;Pest;9054;HU;-9376;danny@yahoo.ca
492;Novák határsor 09. 97. ajtó;;Debrecen;Hajdú-Bihar;9054;HU;-2862;speeves@sbcglobal.net
493;Mária ösvény 863.;;Budapest;Pest;9054;HU;-10535;dougj@hotmail.com
494;Zétény út 632.;;Budapest;Pest;9054;HU;-1749;mirod@att.net
495;Major lejáró 58.;;Sopron;Gyõr-Moson-Sopron;9054;HU;-8047;arathi@aol.com
496;Papp országút 73.;;Budapest;Pest;9054;HU;-9473;gknauss@outlook.com
497;Henriett lakótelep 9. 88. emelet;;Szolnok;Somogy;9054;HU;-4439;smcnabb@sbcglobal.net
498;Magyar sor 89. 68. emelet;;Gyõr;Tolna;9054;HU;-3273;boser@mac.com
499;Ottó forduló 25.;;Budapest;Pest;9054;HU;-5640;froodian@hotmail.com
500;Péter rakpart 537. 30. emelet;;Kaposvár;Somogy;9054;HU;-5648;evilopie@mac.com
501;Gréta liget 47.;;Budapest;Pest;9054;HU;-3344;miltchev@icloud.com
502;Pintér orom 8. 87. emelet;;Budapest;Pest;9054;HU;-7225;mallanmba@gmail.com
503;Lukács lépcsõ 8.;;Salgótarján;Nógrád;9054;HU;-8946;ianbuck@yahoo.com
504;Ármin köz 882. 02. emelet;;Budapest;Pest;9054;HU;-2019;gavollink@mac.com
505;Boróka turistaút 174.;;Tatabánya;Komárom-Esztergom;9054;HU;-10948;ewaters@gmail.com
506;Jakab erdõsor 8.;;Budapest;Pest;9054;HU;-2497;dgriffith@me.com
507;Kíra forduló 93.;;Budapest;Pest;9054;HU;-2063;aglassis@att.net
508;Dudás liget 0.;;Budapest;Pest;9054;HU;-2213;osaru@gmail.com
509;Pintér forduló 45. 50. emelet;;Salgótarján;Nógrád;9054;HU;-5050;scato@outlook.com
510;Orsós határsor 5.;;Kecskemét;Bács-Kiskun;9054;HU;-2537;dkasak@live.com
511;Fazekas erdõsor 249. 44. emelet;;Budapest;Pest;9054;HU;-5401;amimojo@icloud.com
512;Fazekas tér 04.;;Szekszárd;Tolna;9054;HU;-6045;khris@sbcglobal.net
513;Mátyás körút 0. 19. ajtó;;Tatabánya;Komárom-Esztergom;9054;HU;-7829;ehood@sbcglobal.net
514;Sándor park 32.;;Nagykanizsa;Zala;9054;HU;-10064;jbarta@optonline.net
515;Balázs körönd 3.;;Veszprém;Veszprém;9054;HU;-4825;plover@yahoo.com
516;Dalma sétány 0. 88. emelet;;Budapest;Pest;9054;HU;-10049;martink@aol.com
517;Marietta határsor 8. 81. ajtó;;Budapest;Pest;9054;HU;-8335;jfmulder@live.com
518;Patrik dûlõút 846.;;Edelény;Borsod-Abaúj-Zemplén;9054;HU;-4266;terjesa@hotmail.com
519;Johanna mélyút 9.;;Salgótarján;Nógrád;9054;HU;-4787;pgottsch@att.net
520;Virág országút 53. 77. ajtó;;Budapest;Pest;9054;HU;-3397;thrymm@icloud.com
521;Borbély tere 9. 63. emelet;;Nyíregyháza;Szabolcs-Szatmár-Bereg;9054;HU;-9090;gward@yahoo.ca
522;Magyar sétány 86. 52. ajtó;;Pécs;Baranya;9054;HU;-8241;preneel@hotmail.com
523;Balázs utca 147.;;Budapest;Pest;9054;HU;-4172;sekiya@outlook.com
524;Vörös dûlõsor 1.;;Szeged;Csongrád;9054;HU;-8161;houle@yahoo.com
525;Árpád turistaút 35. 23. ajtó;;Zalaegerszeg;Zala;9054;HU;-10528;johnh@yahoo.com
526;Izabella gát 4. 96. emelet;;Budapest;Pest;9054;HU;-4735;tattooman@aol.com
527;Patrik sétaút 348. 00. ajtó;;Budapest;Pest;9054;HU;-4658;mschwartz@icloud.com
528;Szalai sugárút 03.;;Budapest;Pest;9054;HU;-10217;fallorn@sbcglobal.net
529;László körönd 41. 60. emelet;;Kistelek;Csongrád;9054;HU;-3330;ccohen@optonline.net
530;Lukács híd 1.;;Budapest;Pest;9054;HU;-2262;aschmitz@live.com
531;Székely udvar 100.;;Budapest;Pest;9054;HU;-9778;hampton@live.com
532;Szervác út 42.;;Budapest;Pest;9054;HU;-8378;parents@comcast.net
533;Soós lejtõ 308.;;Budapest;Pest;9054;HU;-6095;stellaau@msn.com
534;Maja orom 99.;;Budapest;Pest;9054;HU;-9084;psichel@verizon.net
535;Nemes útja 451. 67. ajtó;;Budapest;Pest;9054;HU;-9732;vertigo@mac.com
536;Papp pincesor 81.;;Zalaegerszeg;Zala;9054;HU;-4533;tmaek@comcast.net
537;Gáspár határsor 540. 22. ajtó;;Budapest;Pest;9054;HU;-9712;fairbank@verizon.net
538;Nikoletta körtér 347.;;Budapest;Pest;9054;HU;-4121;paulv@outlook.com
539;Antal körönd 1. 35. ajtó;;Budapest;Pest;9054;HU;-10128;seanq@me.com
540;Bakos part 12. 89. emelet;;Nyíregyháza;Szabolcs-Szatmár-Bereg;9054;HU;-5081;aardo@msn.com
541;Mészáros rakpart 48. 29. emelet;;Budapest;Pest;9054;HU;-7633;khris@yahoo.com
542;Anikó híd 06.;;Budapest;Pest;9054;HU;-2087;spadkins@me.com
543;Hunor lejáró 52.;;Salgótarján;Nógrád;9054;HU;-6544;nichoj@att.net
544;Dudás tere 5. 63. emelet;;Csenger;Szabolcs-Szatmár-Bereg;9054;HU;-10184;eminence@comcast.net
545;Dudás gát 80.;;Budapest;Pest;9054;HU;-9993;eimear@outlook.com
546;Péter rakpart 827. 59. ajtó;;Budapest;Pest;9054;HU;-3504;smeier@yahoo.com
547;László tere 482. 06. emelet;;Sopron;Gyõr-Moson-Sopron;9054;HU;-10582;andrei@optonline.net
548;Nagy udvar 40. 98. ajtó;;Budapest;Pest;9054;HU;-5681;attwood@aol.com
549;Simon dûlõsor 42.;;Budapest;Pest;9054;HU;-5003;sinclair@yahoo.com
550;Péter átjáró 774.;;Siófok;Somogy;9054;HU;-3568;miturria@att.net
551;Liza mélyút 56. 49. ajtó;;Budapest;Pest;9054;HU;-4665;agolomsh@verizon.net
552;Zétény utca 24. 53. emelet;;Hódmezõvásárhely;Csongrád;9054;HU;-3279;ijackson@live.com
553;Papp sétány 925. 03. emelet;;Csenger;Szabolcs-Szatmár-Bereg;9054;HU;-2793;pplinux@msn.com
554;László part 3.;;Gárdony;Fejér;9054;HU;-8591;lamky@aol.com
555;Angéla átjáró 69. 67. ajtó;;Budapest;Pest;9054;HU;-6990;kenja@yahoo.com
556;János erdõsor 292.;;Budapest;Pest;9054;HU;-5889;horrocks@verizon.net
557;Hajdu kert 903.;;Budapest;Pest;9054;HU;-1591;hermes@mac.com
558;Imre határút 34.;;Budapest;Pest;9054;HU;-8921;gboss@gmail.com
559;Virág tere 97.;;Budapest;Pest;9054;HU;-2970;jgmyers@yahoo.com
560;Jakab tere 48.;;Érd;Pest;9054;HU;-6310;techie@mac.com
561;Papp rakpart 6. 87. ajtó;;Szekszárd;Tolna;9054;HU;-7107;rkobes@comcast.net
562;Géza körút 285.;;Budapest;Pest;9054;HU;-6217;matty@comcast.net
563;Juhász turistaút 8.;;Budapest;Pest;9054;HU;-3785;mirod@yahoo.ca
564;Martina útja 2. 77. ajtó;;Budapest;Pest;9054;HU;-4483;leslie@sbcglobal.net
565;Soós utca 9. 12. emelet;;Budapest;Pest;9054;HU;-3715;speeves@hotmail.com
566;Deák park 92.;;Fonyód;Borsod-Abaúj-Zemplén;9054;HU;-6392;nacho@verizon.net
567;Gáspár mélyút 07.;;Eger;Heves;9054;HU;-2112;jipsen@sbcglobal.net
568;Liza dûlõút 7. 61. emelet;;Budapest;Pest;9054;HU;-2680;muadip@msn.com
569;Faragó sor 626. 70. emelet;;Komló;Borsod-Abaúj-Zemplén;9054;HU;-3732;trieuvan@gmail.com
570;Flóra sugárút 59. 55. emelet;;Budapest;Pest;9054;HU;-5575;ganter@mac.com
571;Kincsõ átjáró 954. 01. emelet;;Kecskemét;Bács-Kiskun;9054;HU;-3507;lstein@icloud.com
